period_start_date	period_end_date	station_id	station_name	total_usage_count	total_distance_m	total_duration_min
2026-06-27	2026-06-28	04632	4632. 용산 푸르지오 파크타운 1단지 앞	32	136078.41000000003	1143
2026-06-27	2026-06-28	04762	4762. 국제빌딩	32	81297.61	740
2026-06-27	2026-06-28	04863	4863. 잠실나들목5	32	81204.42	821
2026-06-27	2026-06-28	04931	4931. 디에이치퍼스티어아이파크 124동 앞	32	121840.82999999999	783
2026-06-27	2026-06-28	04960	4960.고덕비즈밸리 지식산업센터 A	32	74811.38	647
2026-06-27	2026-06-28	05779	5779. 나래교	32	68509.89	754
2026-06-27	2026-06-28	00371	371. 동대입구역 6번출구 뒤	31	93788.02999999998	892
2026-06-27	2026-06-28	00606	606. 서울반도체고 앞	31	148220.24	1101
2026-06-27	2026-06-28	00667	667.청량차도 육교 밑	31	47817.21000000001	677
2026-06-27	2026-06-28	00992	992.북한산입구 정류장	31	140628.43999999997	1064
2026-06-27	2026-06-28	01214	1214. 오금역 7번 출구 인근	31	54579.67000000001	692
2026-06-27	2026-06-28	01347	1347. 길음래미안아파트817동 상가 앞	31	82289.23999999999	583
2026-06-27	2026-06-28	01348	1348. 성북제일새마을금고 본점 앞	31	81392.25000000001	593
2026-06-27	2026-06-28	01426	1426. 면목도시개발아파트 1동 앞	31	99946.90000000002	863
2026-06-27	2026-06-28	01843	1843. 독산고등학교	31	90385.51	840
2026-06-27	2026-06-28	01910	1910. 낙원교회 맞은편	31	51733.33999999999	546
2026-06-27	2026-06-28	02127	2127. 난곡종점	31	76582.70999999999	588
2026-06-27	2026-06-28	02304	2304. 대현그린타워	31	74607.01000000001	763
2026-06-27	2026-06-28	02312	2312. 청담역 13번 출구 앞	31	98325.95	723
2026-06-27	2026-06-28	02357	2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞)	31	155053.70999999996	1118
2026-06-27	2026-06-28	03503	3503. 광진유진스웰	31	110026.42	728
2026-06-27	2026-06-28	03611	3611. 방죽마을 입구	31	89772.15	947
2026-06-27	2026-06-28	03689	3689. 강일역 3번출구	31	29030.39	232
2026-06-27	2026-06-28	04622	4622. 한강중학교 앞 버스정류장	31	124010.22	906
2026-06-27	2026-06-28	05099	5099. LG사이언스파크 E7동	31	56960.54000000001	357
2026-06-27	2026-06-28	06059	6059. 덕수중학교	31	88791.57	690
2026-06-27	2026-06-28	00163	163. 명지전문대학교 정문 앞	30	109278.43999999997	812
2026-06-27	2026-06-28	00171	171. 임광빌딩 앞	30	60562.26999999999	509
2026-06-27	2026-06-28	00192	192. 연서어린이공원	30	99086.54999999999	795
2026-06-27	2026-06-28	00214	214. 금융감독원 앞	30	102260.17999999998	877
2026-06-27	2026-06-28	00388	388. 동성중학교 앞	30	72058.41	661
2026-06-27	2026-06-28	00416	416. 상암월드컵파크 1단지 교차로	30	77494.22	555
2026-06-27	2026-06-28	00424	424. 롯데하이마트 (상암월드컵점) 	30	92084.92	977
2026-06-27	2026-06-28	00489	489.구룡근린공원	30	65471.609999999986	563
2026-06-27	2026-06-28	00533	533. 금남시장 교차로	30	168405.76	1180
2026-06-27	2026-06-28	00948	948. 디지털미디어 시티역 4번출구(DMC역)	30	63890.94	623
2026-06-27	2026-06-28	00964	964. 북한산힐스테이트 7차아파트	30	35235.509999999995	305
2026-06-27	2026-06-28	01195	1195. 코오롱One&Only타워	30	48041.05000000001	507
2026-06-27	2026-06-28	01457	1457. 동원사거리	30	38572.62	385
2026-06-27	2026-06-28	01480	1480. 용마지구대 B	30	149535.5	1065
2026-06-27	2026-06-28	01547	1547. 꿈의숲 롯데캐슬	30	63159.36	650
2026-06-27	2026-06-28	01839	1839. 수출의 다리 아래	30	72973.53	573
2026-06-27	2026-06-28	01998	1998. 고척교 교차로	30	75170.33	566
2026-06-27	2026-06-28	02144	2144. 난우길입구	30	138212.91	953
2026-06-27	2026-06-28	02358	2358. 구룡초사거리 (현대아파트10동 앞 )	30	88860.78000000001	1100
2026-06-27	2026-06-28	02405	2405. 청담공원앞 교차로	30	100897.9	1078
2026-06-27	2026-06-28	02548	2548.반포1동 자율방범초소 옆	30	87783.55999999998	1010
2026-06-27	2026-06-28	02643	2643.풍납중학교 측면	30	70524.59	566
2026-06-27	2026-06-28	03418	3418.창신역2번 출구	30	51368.229999999996	438
2026-06-27	2026-06-28	03551	3551.성동도로사업소	30	38225.17	481
2026-06-27	2026-06-28	03956	3956. 대륭테크노타운21차 앞	30	153359.04999999996	1070
2026-06-27	2026-06-28	04273	4273. 홍연2교 사거리	30	101778.36	766
2026-06-27	2026-06-28	04599	4599. 대림우성아파트 사거리	30	88800.26	723
2026-06-27	2026-06-28	04641	4641. 아메리칸센터	30	66319.45999999999	668
2026-06-27	2026-06-28	04862	4862. 성내교 남단	30	99843.34000000003	963
2026-06-27	2026-06-28	00140	140. 이화여대 후문	29	85543.23	607
2026-06-27	2026-06-28	00198	198. 충정2교	29	53537.200000000004	623
2026-06-27	2026-06-28	00338	338. 세운스퀘어 앞	29	53854.59	673
2026-06-27	2026-06-28	00636	636. 세종대왕기념관 교차로	29	46710.170000000006	562
2026-06-27	2026-06-28	00975	975.백련산 힐스테이트상가앞	29	67237.75	858
2026-06-27	2026-06-28	01671	1671. 인덕대학교	29	86368.37000000002	740
2026-06-27	2026-06-28	01809	1809. LG전자 별관동(호서대 벤처타워 맞은편)	29	39940.58	303
2026-06-27	2026-06-28	01849	1849. 대륭포스트타워5차	29	61834.89	495
2026-06-27	2026-06-28	01951	1951. 천왕이펜하우스 4단지 후문	29	47582.729999999996	622
2026-06-27	2026-06-28	02024	2024. 상도역 1번출구	29	83859.54	793
2026-06-27	2026-06-28	02094	2094.숭실대학교(중문) 	29	177204.58999999997	1251
2026-06-27	2026-06-28	02317	2317. 삼성도로공원	29	208199.52000000002	1254
2026-06-27	2026-06-28	02360	2360. 도곡1동 주민센터 교차로	29	63760.909999999996	487
2026-06-27	2026-06-28	02520	2520.서초1교 (진흥아파트 방면)	29	55179.729999999996	618
2026-06-27	2026-06-28	02825	2825.초롱타운 앞	29	76694.77	657
2026-06-27	2026-06-28	03765	3765. 문소빌딩	29	50096.24	340
2026-06-27	2026-06-28	03906	3906. 천왕차량사업소 입구	29	150092.09	1056
2026-06-27	2026-06-28	04312	4312. 반포미도2차아파트 옆	29	83053.75	869
2026-06-27	2026-06-28	04578	4578.보라매sk뷰	29	110472.87999999998	807
2026-06-27	2026-06-28	04579	4579. 국회의사당 본관	29	73808.60000000002	489
2026-06-27	2026-06-28	04607	4607. 국립중앙박물관 -용산가족공원 앞	29	76853.5	846
2026-06-27	2026-06-28	04608	4608. 국립중앙박물관 정문 앞	29	64711.569999999985	685
2026-06-27	2026-06-28	04684	4684. 응암2동주민센터 버스정류장(영락중학교 방면)	29	57381.850000000006	411
2026-06-27	2026-06-28	04753	4753. 시청역 10번출구	29	58596.52	521
2026-06-27	2026-06-28	04875	4875. 위례포레샤인13단지	29	64478.47000000001	580
2026-06-27	2026-06-28	00135	135. 명물길 원형무대 앞	28	55796.58	641
2026-06-27	2026-06-28	00298	298.KBS 연구동 건너편	28	107210.49999999999	899
2026-06-27	2026-06-28	00483	483.남산타운아파트 버스정류장	28	85965.66	621
2026-06-27	2026-06-28	01057	1057. 능골근린공원	28	71266.83	750
2026-06-27	2026-06-28	01358	1358. 정릉도서관 앞	28	68215.68	667
2026-06-27	2026-06-28	01410	1410. 면목 대원칸타빌아파트	28	115252.38	853
2026-06-27	2026-06-28	01510	1510. 번동주공5단지 관리사무소 앞	28	37218.44	568
2026-06-27	2026-06-28	01546	1546. 송천동우체국	28	99120.72999999998	778
2026-06-27	2026-06-28	01571	1571.북서울 꿈의 숲 입구	28	96957.07	609
2026-06-27	2026-06-28	01634	1634. 당고개공원 대여소	28	88748.90000000001	623
2026-06-27	2026-06-28	01693	1693. 원자력 병원	28	70793.29	603
2026-06-27	2026-06-28	01757	1757.솔밭공원역 1번출구 앞	28	84520.20999999998	824
2026-06-27	2026-06-28	02159	2159. 인헌초교	28	57249.81000000001	988
2026-06-27	2026-06-28	02319	2319. 포스코사거리 서측(수협 삼성동 지점)	28	101921.72999999998	896
2026-06-27	2026-06-28	03604	3604. 삼성중앙역 5번출구	28	75440.37	671
2026-06-27	2026-06-28	03694	3694. 강동리엔파크 13단지(1303동 앞)	28	50869.3	538
2026-06-27	2026-06-28	04277	4277. 서대문우체국 정류소 옆	28	49170.759999999995	510
2026-06-27	2026-06-28	04324	4324. 세화고등학교	28	179074.97000000003	1353
2026-06-27	2026-06-28	04582	4582. 국회도서관	28	100285.89000000001	873
2026-06-27	2026-06-28	00271	271. 샛강생태공원방문자센터 앞	27	88474.42	736
2026-06-27	2026-06-28	00352	352. 중앙고입구 삼거리	27	58256.20000000002	593
2026-06-27	2026-06-28	00808	808. 서빙고동 금호맨션 앞	27	115238.64999999998	901
2026-06-27	2026-06-28	01136	1136. 등촌2파출소	27	56368.6	508
2026-06-27	2026-06-28	01275	1275. 거여초등학교 옆	27	82553.27	867
2026-06-27	2026-06-28	01436	1436. 동원베네스트 건물 앞	27	71817.39	549
2026-06-27	2026-06-28	01477	1477.면목삼익아파트 앞	27	139368.98	964
2026-06-27	2026-06-28	01761	1761.방학중학교 앞	27	51526.56	522
2026-06-27	2026-06-28	01806	1806. 에이스하이엔드타워9차 앞	27	97209.06	1127
2026-06-27	2026-06-28	01857	1857. 주공14단지	27	79865.38999999998	964
2026-06-27	2026-06-28	01967	1967. 참새공원(백곡경노당)	27	48173.31	437
2026-06-27	2026-06-28	02088	2088.상도중앙하이츠빌 입구	27	102270.22	1076
2026-06-27	2026-06-28	02116	2116. 에이스에이존빌딩	27	95159.01000000001	688
2026-06-27	2026-06-28	02210	2210. 반포1동 주민센터 앞	27	56050.299999999996	614
2026-06-27	2026-06-28	02233	2233. 서초신동아1차아파트 옆	27	65680.49	609
2026-06-27	2026-06-28	02251	2251. 더케이호텔 입구(양재2) 	27	75435.07999999999	740
2026-06-27	2026-06-28	02272	2272. 교대입구 교차로	27	84812.72	660
2026-06-27	2026-06-28	02293	2293. SPC 앞	27	61067.68	666
2026-06-27	2026-06-28	02331	2331. 동영문화센터앞	27	67074.39	511
2026-06-27	2026-06-28	02380	2380. 봉은사로68길 북측	27	67436.19999999998	506
2026-06-27	2026-06-28	02382	2382. 역삼동 sk뷰 501동앞	27	51864.46000000001	525
2026-06-27	2026-06-28	02545	2545.국립중앙도서관(국제회의장옆)	27	59012.74000000001	908
2026-06-27	2026-06-28	02826	2826.가마산지하보도 옆	27	47924.09	353
2026-06-27	2026-06-28	03109	3109.북한산더샾 106동 앞	27	114579.99	882
2026-06-27	2026-06-28	03801	3801. 이랜드글로벌R&D센터	27	44431.58	349
2026-06-27	2026-06-28	04144	4144.시립대학교 박물관 앞	27	57394.66	690
2026-06-27	2026-06-28	04834	4834. 용마복지센터 앞	27	38940.98000000001	319
2026-06-27	2026-06-28	04924	4924.논현동가구거리	27	36089.73000000001	414
2026-06-27	2026-06-28	04937	4937.개포래미안포레스트 126동 앞	27	73352.45000000001	492
2026-06-27	2026-06-28	06187	6187.마곡119안전센터 맞은편	27	32676.74	263
2026-06-27	2026-06-28	00332	332. 을지로2가 사거리 남측	26	46706.72	477
2026-06-27	2026-06-28	00382	382. 약수역 10번출구 앞	26	77660.26000000001	798
2026-06-27	2026-06-28	00428	428. 명보사거리	26	55496.079999999994	449
2026-06-27	2026-06-28	00442	442.서울역 서부	26	50899.31999999999	527
2026-06-27	2026-06-28	00468	468.웨스틴 조선호텔	26	45839.100000000006	457
2026-06-27	2026-06-28	00851	851.효창 푸르지오 앞	26	107839.54000000002	627
2026-06-27	2026-06-28	00947	947. 연신내 선일하이츠빌 정류소	26	50256.86	470
2026-06-27	2026-06-28	01025	1025. 상일초등학교	26	72906.13999999998	650
2026-06-27	2026-06-28	01064	1064.중앙보훈병원역 1번출구	26	40501.27	675
2026-06-27	2026-06-28	01349	1349. 월계2교 버스정류장 앞	26	64285.89	626
2026-06-27	2026-06-28	01509	1509. 서울북부수도사업소	26	68298.54999999999	521
2026-06-27	2026-06-28	01652	1652. 파르코 앞	26	72308.43	581
2026-06-27	2026-06-28	01703	1703. 도봉산광역환승센터앞 	26	154152.31	922
2026-06-27	2026-06-28	01848	1848. 벽산 디지털밸리 5차	26	32087.55	364
2026-06-27	2026-06-28	01943	1943. 온수역 북측	26	64709.34999999999	794
2026-06-27	2026-06-28	02186	2186. 낙성대입구삼거리	26	64196.72	498
2026-06-27	2026-06-28	02509	2509. 심산기념문화센터	26	61304.23999999999	628
2026-06-27	2026-06-28	03530	3530. 왕십리자이아파트 후문(삼거리)	26	47347.88	448
2026-06-27	2026-06-28	03799	3799. 국립항공박물관	26	61810.71000000002	504
2026-06-27	2026-06-28	04247	4247. 서울서부지방법원등기국앞	26	86324	620
2026-06-27	2026-06-28	04266	4266.국민연금공단충정로사옥	26	63841.65	499
2026-06-27	2026-06-28	04396	4396. 마장축산물시장 서문 인근	26	84952.05999999997	808
2026-06-27	2026-06-28	04473	4473. 마천금호어울림 1차 102동앞	26	80471.94	609
2026-06-27	2026-06-28	04766	4766. 서소문성지역사박물관	26	41195.979999999996	518
2026-06-27	2026-06-28	00408	408. LG CNS앞	25	28597.449999999997	275
2026-06-27	2026-06-28	00446	446. 상명대입구	25	111803.98	887
2026-06-27	2026-06-28	00451	451. 청와대앞길	25	65128.13999999999	542
2026-06-27	2026-06-28	00480	480.약수역 6번 출구	25	69277.28000000001	628
2026-06-27	2026-06-28	00526	526. 용답토속공원 앞	25	40994.310000000005	634
2026-06-27	2026-06-28	00741	741. 화곡로 입구 교차로	25	69878.15000000001	553
2026-06-27	2026-06-28	00976	976.진관고등학교앞	25	31717.67	272
2026-06-27	2026-06-28	00993	993.은평뉴타운 은뜨락아파트앞	25	40531.67	401
2026-06-27	2026-06-28	01038	1038. 강일 다솜 어린이 공원	25	58039.36	805
2026-06-27	2026-06-28	01042	1042. 강일리버파크 2~5단지	25	47785.450000000004	634
2026-06-27	2026-06-28	01344	1344. 아리랑시네센터 앞	25	61651.919999999984	510
2026-06-27	2026-06-28	01366	1366. 일신초등학교 옆	25	99979.13	727
2026-06-27	2026-06-28	01427	1427. 용마산역 3번출구	25	79938.38999999998	599
2026-06-27	2026-06-28	01731	1731. 도봉고등학교 맞은편	25	94511.31999999999	632
2026-06-27	2026-06-28	01979	1979. 구로1동우체국 앞	25	88433.26999999999	698
2026-06-27	2026-06-28	02165	2165. JK장평타워	25	98221.74000000002	768
2026-06-27	2026-06-28	02285	2285. LH서초3단지 301동 맞은편	25	92776.85999999999	825
2026-06-27	2026-06-28	02313	2313. 금원빌딩 앞	25	101210.18000000002	876
2026-06-27	2026-06-28	02368	2368. 도곡동 경남아파트 건너편	25	92707.33	899
2026-06-27	2026-06-28	02617	2617. 가락삼환아파트 앞	25	54984.43	522
2026-06-27	2026-06-28	02823	2823.중앙유통단지 앞	25	21388.28	219
2026-06-27	2026-06-28	03114	3114.충정로역 3번 출구	25	59650.9	462
2026-06-27	2026-06-28	03646	3646. 선정릉역 4번 출구	25	92549.63000000002	715
2026-06-27	2026-06-28	03930	3930. 온수역 2번 출구 앞	25	35870.57	248
2026-06-27	2026-06-28	03932	3932. 개봉센트레빌레우스아파트 앞	25	49169.34	448
2026-06-27	2026-06-28	04493	4493. 마천사거리 2	25	55102.3	591
2026-06-27	2026-06-28	04929	4929. 투썸플레이스 강남청담점 앞	25	119880.81999999996	907
2026-06-27	2026-06-28	04956	4956. 암사역사공원역 1번출구	25	90077.12999999999	1019
2026-06-27	2026-06-28	04962	4962.고덕비즈밸리 디엠스퀘어 앞	25	86251.57	594
2026-06-27	2026-06-28	05076	5076. 메이필드호텔앞	25	80190.88	559
2026-06-27	2026-06-28	05773	5773. 송파시그니처롯데캐슬	25	161057.68999999997	1074
2026-06-27	2026-06-28	00141	141. 연대 대운동장 옆	24	40195.63999999999	658
2026-06-27	2026-06-28	00159	159. 이대역 4번 출구	24	44380.64000000001	628
2026-06-27	2026-06-28	00410	410. 상암중학교 옆	24	92178.26000000002	872
2026-06-27	2026-06-28	00823	823. 효창동주민센터 앞	24	70076.03	514
2026-06-27	2026-06-28	00977	977.신도중학교앞	24	72193.70999999999	486
2026-06-27	2026-06-28	00995	995.은평다목적체육관	24	53008.41	468
2026-06-27	2026-06-28	01065	1065.보훈병원 후문옆(더 원커피)	24	36335.83	439
2026-06-27	2026-06-28	01314	1314. 정릉꿈에그린1단지 201동 앞	24	51197.280000000006	448
2026-06-27	2026-06-28	01365	1365. 선잠단지 앞	24	51191.34	494
2026-06-27	2026-06-28	01386	1386.동선고가차도 초입	24	63742.96	639
2026-06-27	2026-06-28	01725	1725. 창1동주민센터	24	57423.78	605
2026-06-27	2026-06-28	01853	1853. 청년취업사관학교앞	24	34297.22	470
2026-06-27	2026-06-28	02352	2352. 서울본부세관(건설회관 앞)	24	85334.56999999999	526
2026-06-27	2026-06-28	02371	2371. 한국우편사업진흥원	24	83257.94999999998	605
2026-06-27	2026-06-28	02386	2386. 크린랩 본사	24	68144.4	502
2026-06-27	2026-06-28	02388	2388. 강남구 도시관리공단	24	96557.66	767
2026-06-27	2026-06-28	02516	2516.본마을 노인복지센터 앞	24	83330.20000000003	664
2026-06-27	2026-06-28	02812	2812.항동프라자	24	51814.53	595
2026-06-27	2026-06-28	02815	2815.항동지구 7단지 정문	24	46189.92999999999	397
2026-06-27	2026-06-28	03673	3673. 강동리버스트6단지	24	73918.08	872
2026-06-27	2026-06-28	03725	3725. 강북 청소년 문화정보도서관 앞	24	37762.43	727
2026-06-27	2026-06-28	03922	3922. 서울남부교정시설 앞	24	36984.53999999999	239
2026-06-27	2026-06-28	03933	3933. 오류동부골든아파트 후문 옆	24	52267.9	470
2026-06-27	2026-06-28	03967	3967. 혜명양로원 담장 옆(2)	24	56780.27	410
2026-06-27	2026-06-28	04536	4536. 양천해누리체육공원	24	62477.97999999999	760
2026-06-27	2026-06-28	04546	4546. 목동운동장 주경기장	24	67477.33	548
2026-06-27	2026-06-28	04761	4761. 중부경찰서앞사거리 건너편	24	59451.83	573
2026-06-27	2026-06-28	05090	5090. 대상연구소	24	54035.23	447
2026-06-27	2026-06-28	05504	5504.아현교회	24	66627.24	611
2026-06-27	2026-06-28	05767	5767. 북위례2	24	66861.06	610
2026-06-27	2026-06-28	00472	472.삼일교(시그니쳐 타워)	23	54257.24	476
2026-06-27	2026-06-28	00757	757. 신정이펜하우스 1단지아파트 입구 사거리	23	52865.770000000004	550
2026-06-27	2026-06-28	01137	1137. 등촌2동주민센터	23	44096.06999999999	609
2026-06-27	2026-06-28	01285	1285. 위례별 유치원 뒤	23	67638.28	630
2026-06-27	2026-06-28	02269	2269. 주홍교 하부	23	84851.72	609
2026-06-27	2026-06-28	02281	2281. 서울교통공사 사당별관 건너편	23	35960.11	302
2026-06-27	2026-06-28	02283	2283. 그룹한빌딩옆	23	16514.06	205
2026-06-27	2026-06-28	02326	2326. 대치동 삼성로	23	66293.51000000001	484
2026-06-27	2026-06-28	02328	2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞	23	70767.16	739
2026-06-27	2026-06-28	02370	2370. 한티역 3번출구	23	77167.06	543
2026-06-27	2026-06-28	03636	3636. 삼성중앙역·플래티넘아파트 정류소	23	75521.65000000001	604
2026-06-27	2026-06-28	03915	3915. 동선아파트 앞	23	48059.87	406
2026-06-27	2026-06-28	04240	4240. 아현문화건강센터	23	36405.85999999999	425
2026-06-27	2026-06-28	04346	4346.장학재단빌딩 앞	23	95750.23000000001	653
2026-06-27	2026-06-28	04490	4490. 송파파인타운 10단지 1005동	23	84328.45	718
2026-06-27	2026-06-28	04627	4627. 효창공원앞역 5번출구 옆	23	59801.78999999999	480
2026-06-27	2026-06-28	04715	4715. 돈의문 박물관 마을	23	57316.96000000001	441
2026-06-27	2026-06-28	04781	4781. 브라운스위트레지던스	23	37483.24	301
2026-06-27	2026-06-28	04909	4909. 노보텔 앰배서더 앞	23	39551.52	356
2026-06-27	2026-06-28	05507	5507. 아현래미안푸르지오아파트 104동 앞	23	37195.920000000006	322
2026-06-27	2026-06-28	00397	397. 종묘공영주차장 건너편	22	55034.84000000002	476
2026-06-27	2026-06-28	00405	405. DMC빌 앞	22	38846.12999999999	506
2026-06-27	2026-06-28	00435	435. SK 남산빌딩	22	110436.72999999998	822
2026-06-27	2026-06-28	00494	494.신수동주민센터	22	75998.26000000002	541
2026-06-27	2026-06-28	00524	524. 래미안금호하이리버 아파트 102동 옆	22	55018.2	609
2026-06-27	2026-06-28	00534	534. 금호사거리	22	136346.85	795
2026-06-27	2026-06-28	00671	671.대광빌딩	22	30353.05	399
2026-06-27	2026-06-28	00858	858.녹사평역3번 출구	22	79617.93	463
2026-06-27	2026-06-28	01352	1352. e 편한세상 보문아파트 내	22	98533.87	892
2026-06-27	2026-06-28	01558	1558.강북문화정보도서관	22	62379.670000000006	451
2026-06-27	2026-06-28	01808	1808. 에이스하이엔드타워8차 앞	22	58375.490000000005	423
2026-06-27	2026-06-28	01868	1868.우리은행 시흥남자동화점 앞	22	63752.15	486
2026-06-27	2026-06-28	02270	2270. 서초포레스타 7단지	22	73649.89	485
2026-06-27	2026-06-28	02341	2341. 일원역 4~5번 출구 사이	22	59467.93999999999	553
2026-06-27	2026-06-28	02347	2347. 두산건설 본사	22	107802.14	969
2026-06-27	2026-06-28	02398	2398. 더라움	22	44402.83	556
2026-06-27	2026-06-28	02406	2406. 논현동 광명빌딩 앞	22	74264.72	490
2026-06-27	2026-06-28	02914	2914.서울과학기술대학교(미래관)	22	107240.51	653
2026-06-27	2026-06-28	03007	3007.MBC 앞	22	55774.67	415
2026-06-27	2026-06-28	03426	3426.독립문역 2번출구 뒤	22	65061.36	472
2026-06-27	2026-06-28	03431	3431.로제우스 레포츠센터	22	98119.45999999999	630
2026-06-27	2026-06-28	03543	3543. 세종대학교(학술정보원)	22	36278.030000000006	241
2026-06-27	2026-06-28	03630	3630. 개포우성6차아파트 정문 앞	22	52423.369999999995	590
2026-06-27	2026-06-28	03661	3661. 명일동신동아아파트 앞	22	33270.479999999996	291
2026-06-27	2026-06-28	03674	3674. 강동리버스트7단지	22	55256.469999999994	595
2026-06-27	2026-06-28	03802	3802. 관악구민체육센터	22	32574.969999999998	337
2026-06-27	2026-06-28	04153	4153. 흑석동효사정앞	22	48842.71999999999	312
2026-06-27	2026-06-28	04469	4469. 거여동 어울림아파트  102동앞	22	38042.28	271
2026-06-27	2026-06-28	04667	4667. 폭포동입구 교차로	22	49232.8	433
2026-06-27	2026-06-28	04830	4830. 신내 우디안 111동 앞	22	58379.91	411
2026-06-27	2026-06-28	05096	5096. LG사이언스파크 E14동	22	30505.559999999998	339
2026-06-27	2026-06-28	06173	6173. 서울자동차운전전문학원	22	50903.149999999994	302
2026-06-27	2026-06-28	00295	295.영등포공원 분수대 앞	21	63573.3	539
2026-06-27	2026-06-28	00309	309. 광화문역 6번출구 옆 B	21	34615.43	467
2026-06-27	2026-06-28	00867	867.서빙고역 광장(1번출구)	21	73356.85	1471
2026-06-27	2026-06-28	00945	945. 기자촌 사거리 A	21	51584.930000000015	323
2026-06-27	2026-06-28	00994	994.북한산생태공원입구(교통섬)	21	41619.03	715
2026-06-27	2026-06-28	01316	1316. 고려사대부속중고 건너편 	21	54838.36	483
2026-06-27	2026-06-28	01342	1342. 성북쉼터 앞	21	67013.87	523
2026-06-27	2026-06-28	01353	1353. 금호어울림센터힐 내	21	45784.00000000001	279
2026-06-27	2026-06-28	01357	1357. 북한산보국문역	21	67361.04000000001	457
2026-06-27	2026-06-28	01466	1466.두산대림아파트 삼거리	21	58925.399999999994	446
2026-06-27	2026-06-28	01538	1538. 솔밭공원역	21	48644.75000000001	501
2026-06-27	2026-06-28	02242	2242.양재역 10번 출구 앞	21	43498.560000000005	468
2026-06-27	2026-06-28	02425	2425.세곡동 사거리(대왕초등학교 정류장)	21	83386.85999999999	590
2026-06-27	2026-06-28	02616	2616. 거여동 사거리	21	43471.15	412
2026-06-27	2026-06-28	03402	3402.이화공영주차장	21	25817.479999999996	223
2026-06-27	2026-06-28	03555	3555.양지사거리(센트라스APT 115동앞)	21	90359.48999999999	677
2026-06-27	2026-06-28	03602	3602. 한국지역난방공사강남지사	21	42321.73	259
2026-06-27	2026-06-28	03624	3624. 대모산입구역 7번 출구 앞	21	90147.38	721
2026-06-27	2026-06-28	03690	3690. 강일역 4번출구	21	26741.07	231
2026-06-27	2026-06-28	03724	3724. 삼양동주민센터 앞	21	94447.29000000001	561
2026-06-27	2026-06-28	03985	3985. 디폴리스 지식산업센터	21	101608.53000000003	796
2026-06-27	2026-06-28	04323	4323. 내곡도서관	21	38171.240000000005	318
2026-06-27	2026-06-28	04344	4344. 양재대로(구룡지하차도 앞)	21	32641.11	278
2026-06-27	2026-06-28	04672	4672. 준빌딩 앞	21	58659.87	444
2026-06-27	2026-06-28	04885	4885. 가든파이브 리빙관	21	93661.58000000002	672
2026-06-27	2026-06-28	04903	4903. 신사스퀘어	21	109705.19	1528
2026-06-27	2026-06-28	04932	4932. 개포래미안포레스트 130동 맞은편	21	59575.3	563
2026-06-27	2026-06-28	05601	5601.감정평가사회관앞	21	28981.519999999993	312
2026-06-27	2026-06-28	05852	5852. 대림동현대2차 201동 앞	21	52664.55	285
2026-06-27	2026-06-28	06172	6172. 가양5단지아파트	21	37157.469999999994	550
2026-06-27	2026-06-28	00470	470.회현역 7번출구	20	41801.76	431
2026-06-27	2026-06-28	00491	491.월드컵파크 4단지	20	59290.18	461
2026-06-27	2026-06-28	00608	608. 전농삼성아파트	20	37864.03	295
2026-06-27	2026-06-28	00710	710. 금옥여고보도육교	20	44947.94000000001	404
2026-06-27	2026-06-28	01037	1037. 강일리버파크 6단지	20	46605.40000000001	348
2026-06-27	2026-06-28	01183	1183. 강서대학교	20	40979.72	295
2026-06-27	2026-06-28	01258	1258. 가락미륭아파트 앞	20	39512.79	1260
2026-06-27	2026-06-28	01525	1525. 미아동 복합청사	20	58737.45	516
2026-06-27	2026-06-28	01831	1831. 한국전력 구로금천지사 앞	20	40944.700000000004	442
2026-06-27	2026-06-28	01999	1999. 수궁동 성당 주변	20	42475.41	398
2026-06-27	2026-06-28	02041	2041. 사당중학교 버스정류소	20	19013.83	220
2026-06-27	2026-06-28	02065	2065. 서울시여성가족재단	20	65596.85	559
2026-06-27	2026-06-28	02223	2223. 방배래미안 정문 앞	20	57018.840000000004	432
2026-06-27	2026-06-28	02356	2356. 강남구청	20	67152.29999999999	579
2026-06-27	2026-06-28	02817	2817.천왕이펜하우스5단지 앞	20	47398.909999999996	336
2026-06-27	2026-06-28	03008	3008.DMC역7번출구	20	53220.6	304
2026-06-27	2026-06-28	03539	3539. 서원마을	20	61630.759999999995	520
2026-06-27	2026-06-28	03561	3561.행당동 삼부APT후문	20	109373.43000000001	784
2026-06-27	2026-06-28	03615	3615. 서울 논현동우체국 앞	20	33440.16	248
2026-06-27	2026-06-28	03622	3622. 은마아파트입구 사거리(1)	20	43779.8	336
2026-06-27	2026-06-28	03766	3766. 강서문화센터	20	30936.079999999998	276
2026-06-27	2026-06-28	03958	3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편	20	71635.70999999998	631
2026-06-27	2026-06-28	04086	4086. 도봉로 534	20	83877.89999999998	594
2026-06-27	2026-06-28	04162	4162. 노량진1동 청소년독서실	20	71400.02	564
2026-06-27	2026-06-28	04315	4315. 이투스교육 앞	20	73886.67	498
2026-06-27	2026-06-28	04417	4417. 성북청소년문화의집	20	38649.90000000001	407
2026-06-27	2026-06-28	04610	4610. 한남나인원 105동 앞	20	92114.74999999999	683
